Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.4,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.4,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.7,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.4,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.3,
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"23,700",
SURVEY,2013,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"22,700",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2010,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,100",
SURVEY,2008,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"28,600",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"23,900",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"35,900",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"50,400",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"39,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"41,500",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"38,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"28,100",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"26,900",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"28,600",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"23,200",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"22,700",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"21,600",
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"24,300",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,200",
SURVEY,2013,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"21,800",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,700",
SURVEY,2010,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,700",
SURVEY,2008,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,300",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,600",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,100",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"50,000",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"38,500",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"40,900",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"35,300",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"26,900",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,100",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,700",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"21,700",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"21,900",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"19,200",
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,823,000",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"233,000",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,803,000",
SURVEY,2013,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,984,500",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,745,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,052,000",
SURVEY,2010,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"505,000",
SURVEY,2008,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,397,000",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,486,000",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,195,000",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,018,000",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,800,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,750,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,955,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"78,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,701,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,923,000",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"674,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,966,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,151,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,185,000",
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75,
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.8,
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
SURVEY,2013,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,91,
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,87.3,
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.4,
SURVEY,2010,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58,
SURVEY,2008,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49,
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43,
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.4,
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.7,
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.1,
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,83.7,
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.9,
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100.4,
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,76.6,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.4,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.6,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.7,
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,300",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,200",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"17,700",
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,823,000",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"233,000",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,803,000",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,745,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,052,000",
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75,
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.8,
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,87.3,
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.4,
SURVEY,2016,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2015,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2014,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"23,700",
SURVEY,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2011,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"21,000",
SURVEY,1988,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,100",
SURVEY,1988,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,261,600",
SURVEY,1988,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.8,
SURVEY,1988,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"15,800",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"16,100",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,729,500",
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.5,
SURVEY,1986,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"18,300",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,297,000",
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.9,
SURVEY,1985,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"19,600",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,700",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,878,900",
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,1984,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"30,700",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,100",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,808,500",
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.1,
